,dates,weights
10,2009-03-31,"[0.03428938 0.01915229 0.01798331 0.03826365 0.01739309 0.04840725
 0.01835382 0.0209654  0.04417902 0.01740875 0.04578042 0.04664815
 0.04567469 0.0386722  0.01803545 0.01696802 0.01948849 0.04593975
 0.02169988 0.01806794 0.0189089  0.04574476 0.01864405 0.01737172
 0.01748442 0.01779541 0.04401838 0.01923756 0.02443534 0.01697797
 0.01889545 0.01797705 0.0442779  0.02416948 0.01770821 0.04298252]"
11,2009-04-01,"[0.03462141 0.01783608 0.01682531 0.03853444 0.01743373 0.04621004
 0.01870183 0.02100364 0.04491152 0.01732941 0.04680862 0.0465019
 0.0466036  0.03875552 0.01855624 0.01782854 0.01890771 0.04566025
 0.02118107 0.01730417 0.01734307 0.04695366 0.01876835 0.01807414
 0.01732629 0.017783   0.04671109 0.01788211 0.02449322 0.01714481
 0.01758537 0.01882088 0.04452381 0.02398942 0.01815346 0.04293227]"
12,2009-04-02,"[0.03382207 0.01798374 0.01720552 0.03943212 0.01808543 0.04577671
 0.0176488  0.02085133 0.04521765 0.01897272 0.04562626 0.04636239
 0.04761928 0.03930147 0.01880925 0.01739317 0.01872803 0.04620433
 0.02084447 0.01803762 0.0190469  0.04638745 0.01851712 0.01779548
 0.01754084 0.01892177 0.04465793 0.01929251 0.02441805 0.01722342
 0.01815337 0.01827847 0.04401215 0.02250202 0.01723059 0.04209953]"
13,2009-04-03,"[0.03465125 0.01755467 0.01755195 0.03872272 0.01800271 0.04446128
 0.01784817 0.02048605 0.04600089 0.01761604 0.04505317 0.04675443
 0.04911258 0.03862981 0.01805545 0.01825488 0.02040168 0.04508865
 0.02126629 0.01735589 0.01822244 0.04762658 0.01844119 0.01735417
 0.01780247 0.01837172 0.04607454 0.01723075 0.02397968 0.01668773
 0.01806721 0.01803658 0.04495445 0.02351883 0.01895939 0.04180366]"
14,2009-04-06,"[0.03522803 0.01811596 0.01768342 0.03961087 0.01735495 0.04749112
 0.01753563 0.02131119 0.04539722 0.01721527 0.04416666 0.0469939
 0.04462801 0.03931605 0.01789366 0.01768464 0.02032077 0.04645
 0.021396   0.01828741 0.01767477 0.04620957 0.0187464  0.01728752
 0.01735273 0.01714968 0.04815888 0.01858103 0.02413752 0.01794988
 0.01613065 0.01769731 0.04395853 0.02329352 0.01797231 0.04361902]"
15,2009-04-07,"[0.03564942 0.01746518 0.01857415 0.03874196 0.01635377 0.04543537
 0.01774455 0.02290713 0.04753361 0.01754786 0.04448346 0.04518433
 0.04618674 0.04066379 0.01783184 0.01745609 0.01954795 0.04625736
 0.02277811 0.01829952 0.01814387 0.04612714 0.01848357 0.01719412
 0.01732964 0.017186   0.04678229 0.01763398 0.02391405 0.01666152
 0.01838242 0.01812108 0.04330246 0.02339062 0.01746692 0.0432381 ]"
16,2009-04-08,"[0.03435477 0.01808496 0.01714721 0.04054724 0.01758269 0.04523674
 0.01807455 0.02163469 0.04570908 0.01779666 0.04532583 0.04583719
 0.04676721 0.03918036 0.0183895  0.01874048 0.01917382 0.04547301
 0.02080516 0.0180414  0.01891837 0.04688601 0.01845102 0.01635243
 0.01740305 0.01793644 0.04705242 0.01710034 0.02430314 0.0164907
 0.01714232 0.01862598 0.04431478 0.02330966 0.0183045  0.04350639]"
17,2009-04-09,"[0.03346349 0.01770613 0.01764496 0.03977465 0.01791078 0.04781352
 0.0201455  0.0202189  0.04687968 0.01804031 0.04518578 0.04583087
 0.0446814  0.03825312 0.01915071 0.01840227 0.01879983 0.04533447
 0.02148371 0.01762786 0.02006276 0.04559404 0.01838621 0.01735222
 0.01701869 0.01885526 0.04369628 0.01841463 0.0240047  0.01755938
 0.01905271 0.01815496 0.04435676 0.022701   0.01809997 0.04234249]"
18,2009-04-13,"[0.03474891 0.01707561 0.01760503 0.0397412  0.01755339 0.0469676
 0.01897618 0.02108869 0.04766787 0.01739634 0.04528197 0.04544388
 0.04559901 0.03807034 0.01793577 0.01725725 0.01938304 0.04635755
 0.02108172 0.0180081  0.01706917 0.04512174 0.01854022 0.01685995
 0.01737788 0.01730977 0.04525582 0.02047771 0.02362618 0.01768326
 0.01786841 0.01740823 0.04431934 0.02370766 0.0199619  0.04417343]"
19,2009-04-14,"[0.03558606 0.01775283 0.01774196 0.04223005 0.01828265 0.04219238
 0.0161207  0.02137045 0.04635734 0.01778041 0.04630608 0.0459166
 0.04578084 0.0405407  0.01731755 0.01760169 0.01954184 0.046854
 0.02181338 0.0184511  0.01748781 0.04687088 0.01877923 0.01702009
 0.01751746 0.01780325 0.04633705 0.02002126 0.02462316 0.01712611
 0.01719859 0.01850345 0.04071766 0.02243078 0.01728357 0.044741  ]"
20,2009-04-15,"[0.03450979 0.01736569 0.01687452 0.04030101 0.0168767  0.04529012
 0.01942958 0.02103102 0.04485518 0.01783087 0.04389153 0.04413472
 0.04690728 0.03920125 0.01765574 0.01727419 0.01845237 0.04620469
 0.02124168 0.01781874 0.01798692 0.04581622 0.01864208 0.01784627
 0.01736342 0.01752123 0.04744884 0.02034591 0.02400377 0.0185566
 0.0184516  0.01771759 0.04618    0.02434844 0.01806743 0.04255703]"
21,2009-04-16,"[0.03412715 0.01720017 0.01713884 0.03907096 0.0177069  0.04663204
 0.01716954 0.02093763 0.04463477 0.01780513 0.04556662 0.04653839
 0.04495665 0.03816639 0.01772195 0.01735494 0.01914106 0.04597565
 0.02080418 0.01871081 0.01770271 0.04686821 0.01842193 0.01730849
 0.01752483 0.01808253 0.04537684 0.0206728  0.0239932  0.01818159
 0.02151405 0.01783919 0.04496641 0.02247061 0.01783367 0.04388308]"
22,2009-04-17,"[0.03480854 0.01764017 0.01738962 0.0396707  0.01754712 0.04591325
 0.01836151 0.02058891 0.0466264  0.01768914 0.04487871 0.04563213
 0.04525601 0.03879021 0.01784372 0.01744059 0.01926171 0.04560655
 0.0211105  0.01866361 0.01784905 0.04626841 0.01806792 0.01758252
 0.01722902 0.01809504 0.04516165 0.02001182 0.02359417 0.02092596
 0.01713911 0.01800847 0.04412806 0.02274641 0.01865365 0.04381973]"
23,2009-04-20,"[0.03640382 0.01740505 0.01724455 0.03969122 0.0170489  0.04389034
 0.01589264 0.02144512 0.0458721  0.01847637 0.0454334  0.0460286
 0.04614162 0.0390332  0.01669612 0.01764253 0.01987469 0.04719777
 0.02220979 0.01836726 0.01753022 0.04643802 0.01863487 0.0175959
 0.01766984 0.01677952 0.04763479 0.02107485 0.02432732 0.01762341
 0.01649948 0.01832763 0.04210639 0.02300438 0.01792119 0.04483698]"
24,2009-04-21,"[0.03418765 0.01789284 0.01653223 0.0394671  0.01737288 0.04751009
 0.01772423 0.02058918 0.04675932 0.01793588 0.04535827 0.04514924
 0.04916288 0.03904413 0.01830279 0.01802078 0.01910525 0.04442178
 0.02096214 0.01821105 0.01873937 0.04567122 0.01863808 0.01765926
 0.01750183 0.0178238  0.04526853 0.01779661 0.02407881 0.01415803
 0.01977732 0.01781356 0.04654243 0.02410978 0.01886291 0.04184867]"
25,2009-04-22,"[0.03492272 0.01829537 0.01677612 0.04008895 0.01810924 0.04680972
 0.01742473 0.02114439 0.04518567 0.01759597 0.04468831 0.04647088
 0.04660697 0.03969751 0.01775895 0.01736957 0.02062993 0.0463147
 0.02183164 0.01736741 0.01790224 0.04655325 0.01847395 0.01735382
 0.01738022 0.01854628 0.04545025 0.01870457 0.02409885 0.01811962
 0.01745142 0.01799994 0.04292542 0.02182063 0.01875935 0.04337145]"
26,2009-04-23,"[0.0350269  0.01743287 0.01738659 0.04003648 0.0173573  0.04405053
 0.01899756 0.02094502 0.04533439 0.01821402 0.04593315 0.04551888
 0.04693884 0.03999187 0.01710553 0.01679414 0.01944086 0.0454396
 0.02288578 0.01762669 0.01803271 0.04610732 0.01901239 0.0177482
 0.01734147 0.01739516 0.04735011 0.01981999 0.02462956 0.01652224
 0.0169779  0.01908457 0.04285569 0.02353459 0.01766535 0.04346593]"
27,2009-04-24,"[0.0341007  0.01830995 0.01681926 0.04493481 0.01750181 0.04571915
 0.02066766 0.0208993  0.04618637 0.01775231 0.04626442 0.04536637
 0.04671312 0.03920538 0.01823229 0.01771641 0.0190064  0.04550194
 0.02093086 0.01840511 0.01884313 0.04565191 0.01903961 0.01618312
 0.01735575 0.01829522 0.04567828 0.01890256 0.02397253 0.01768734
 0.01469288 0.01617867 0.04406404 0.0223402  0.01756013 0.04332092]"
28,2009-04-27,"[0.03496819 0.01706878 0.01740409 0.03856498 0.01739966 0.04347476
 0.0168245  0.02140989 0.04845478 0.01757063 0.04525899 0.04585572
 0.04651238 0.03925297 0.01666891 0.01750901 0.02027239 0.0475626
 0.02133952 0.01816487 0.01834467 0.0461236  0.0186841  0.01716319
 0.01706077 0.01728209 0.04600721 0.01989792 0.02526964 0.0164903
 0.01789357 0.01803418 0.04177856 0.02381242 0.01768443 0.04693577]"
29,2009-04-28,"[0.03473377 0.01726388 0.01740325 0.03885001 0.01717438 0.04525718
 0.01739039 0.02179274 0.04629775 0.01731332 0.04581232 0.04639929
 0.04700729 0.03940666 0.01775586 0.01761189 0.01942928 0.04617374
 0.0214446  0.01823958 0.01847125 0.04616418 0.01818587 0.01798461
 0.0174462  0.01727904 0.04554588 0.01783955 0.02352677 0.01633944
 0.01843396 0.01706002 0.04366166 0.02350198 0.01808187 0.04772069]"
30,2009-04-29,"[0.03411971 0.01795321 0.01689646 0.04040415 0.0174277  0.0472308
 0.01772771 0.02094015 0.04516296 0.01723801 0.04567549 0.04683865
 0.04570564 0.03890451 0.01892758 0.01755884 0.01883399 0.04545161
 0.02127706 0.0188327  0.01898323 0.04612276 0.01845664 0.01682325
 0.01756025 0.01839134 0.04522083 0.01719368 0.02412592 0.01732294
 0.01815589 0.01876234 0.04486845 0.02370017 0.01823217 0.04297327]"
31,2009-04-30,"[0.0350257  0.01816071 0.01753783 0.03922082 0.01854995 0.04428707
 0.01780097 0.02186333 0.04547124 0.01771733 0.04563642 0.04668779
 0.04638528 0.04003835 0.01749749 0.01731719 0.01910615 0.04583432
 0.02184118 0.01800399 0.01863072 0.04782718 0.01864664 0.01816685
 0.01723546 0.01752282 0.04559591 0.01881881 0.0238472  0.01690129
 0.01759023 0.01884944 0.04323881 0.02260416 0.01847793 0.04206346]"
32,2009-05-01,"[0.03448484 0.01715673 0.0173714  0.03767456 0.01728094 0.04512828
 0.01668721 0.02018608 0.04856463 0.01737083 0.0453587  0.04561165
 0.04508304 0.03979122 0.01681772 0.01764286 0.01885048 0.04631401
 0.02079672 0.01833596 0.01755643 0.04554051 0.01840452 0.01715665
 0.01717679 0.01696666 0.0469026  0.03062917 0.02407002 0.01705685
 0.01815767 0.01861722 0.04247338 0.0230416  0.01739635 0.04234577]"
33,2009-05-04,"[0.03370177 0.0177786  0.0168524  0.03873957 0.01775343 0.04615454
 0.01903499 0.02079982 0.04542373 0.01733741 0.04357746 0.04592494
 0.04719068 0.039242   0.01783882 0.0173362  0.01889398 0.04884925
 0.02074715 0.01752384 0.01901822 0.04684831 0.01810831 0.01662941
 0.01706446 0.01737638 0.04579513 0.02223208 0.0237429  0.01711039
 0.0178776  0.01841201 0.04558836 0.02300407 0.01798763 0.0425041 ]"
34,2009-05-05,"[0.0349829  0.01768063 0.01744931 0.03965265 0.0170893  0.04370449
 0.01714365 0.02136148 0.04781367 0.01740373 0.0457313  0.04778105
 0.04733119 0.04039225 0.01776128 0.01750071 0.01942183 0.04505223
 0.02156583 0.01768835 0.01823941 0.04496502 0.01860055 0.01740724
 0.01774448 0.01733001 0.04534379 0.01792346 0.02434751 0.02035573
 0.01751475 0.01832661 0.04371806 0.02214534 0.01821327 0.04331677]"
35,2009-05-06,"[0.03489328 0.01767629 0.01745972 0.03765253 0.01795487 0.04520057
 0.01792297 0.02149995 0.04560648 0.01688775 0.04525577 0.04476671
 0.04413915 0.0405631  0.01911888 0.01790154 0.0193057  0.04588523
 0.0217145  0.01777983 0.0185534  0.04705348 0.01877972 0.0175192
 0.01759134 0.01812351 0.04871034 0.0177602  0.02432212 0.01947621
 0.01753715 0.0179886  0.04534794 0.02259395 0.01785015 0.04160798]"
36,2009-05-07,"[0.03563423 0.01713253 0.01768822 0.04036316 0.01673265 0.04395031
 0.01713529 0.02203214 0.04824138 0.01774441 0.04469518 0.04503483
 0.0454009  0.04006372 0.01648941 0.01736362 0.02054848 0.04783269
 0.02173436 0.01876043 0.0185497  0.04601412 0.01881278 0.0174619
 0.01726903 0.01683085 0.04909199 0.0187071  0.02389621 0.01430226
 0.01789429 0.01735425 0.04379145 0.02303179 0.01738167 0.04503271]"
37,2009-05-08,"[0.0343985  0.01759294 0.016465   0.0403446  0.01734182 0.04695067
 0.01890345 0.02167108 0.04588671 0.01743626 0.0441293  0.04497745
 0.04745601 0.03969941 0.01814302 0.0170829  0.01862327 0.04730034
 0.02085714 0.01784676 0.01871537 0.04340934 0.01868477 0.01756701
 0.01771536 0.01769432 0.04581346 0.01841994 0.02351484 0.01622534
 0.01874062 0.01753807 0.04528939 0.02377091 0.01876063 0.04503402]"
38,2009-05-11,"[0.03513224 0.01783149 0.01712469 0.03861104 0.01747278 0.04495398
 0.01617307 0.02170552 0.04614026 0.01798692 0.0452917  0.04668368
 0.04668823 0.03752927 0.0191292  0.01775114 0.01989284 0.04607136
 0.02178385 0.01867932 0.02175086 0.04567851 0.01833733 0.01708117
 0.01735059 0.01712476 0.04588182 0.02046339 0.02437923 0.01694319
 0.01753024 0.01808877 0.04159493 0.02261095 0.01828529 0.04426635]"
39,2009-05-12,"[0.03520188 0.01744057 0.01693589 0.03738111 0.01733104 0.04576356
 0.01729489 0.02157573 0.0460396  0.01741071 0.04596667 0.04632769
 0.04670288 0.04000237 0.01787973 0.0169495  0.01963485 0.04639402
 0.02148089 0.01806035 0.01792768 0.04513777 0.01884284 0.01734648
 0.01766516 0.01708759 0.04811402 0.01927426 0.02381579 0.01741927
 0.01952022 0.01714031 0.043952   0.02429266 0.01773664 0.0429533 ]"
40,2009-05-13,"[0.0361163  0.01740986 0.01795045 0.03927062 0.01737292 0.04449355
 0.01718024 0.02179408 0.04632415 0.01682335 0.04520041 0.04568598
 0.04654445 0.03995723 0.01721546 0.01747487 0.02012227 0.04666755
 0.02196263 0.01816763 0.01810818 0.04685226 0.01835339 0.01742559
 0.01748625 0.01734875 0.04775352 0.0174278  0.02439845 0.01652732
 0.01736608 0.01812588 0.04329116 0.02420372 0.01785998 0.04373768]"
41,2009-05-14,"[0.03445378 0.01767357 0.0177566  0.03989589 0.01736313 0.04586735
 0.01770816 0.02118493 0.04621244 0.01877373 0.04475933 0.04579349
 0.04714557 0.03992796 0.01816311 0.01732543 0.01907372 0.04528827
 0.02160305 0.01795925 0.01806878 0.04614148 0.01854215 0.01713372
 0.01712327 0.01738548 0.04624969 0.01876605 0.02412184 0.01653801
 0.01850756 0.01860973 0.0443339  0.02349062 0.01801862 0.04304033]"
42,2009-05-15,"[0.03508664 0.01782791 0.01749973 0.039501   0.01701817 0.04508106
 0.01722951 0.0214007  0.0457812  0.0164763  0.04505754 0.04749831
 0.0487881  0.04016016 0.01779755 0.01757367 0.01932009 0.04572241
 0.02156357 0.01829931 0.01682835 0.04703911 0.0185563  0.01669917
 0.01745463 0.017343   0.04720406 0.01830742 0.02431616 0.01683207
 0.01819257 0.01843401 0.04362384 0.02320739 0.01805234 0.04322669]"
43,2009-05-18,"[0.03389639 0.01754231 0.01690698 0.03912378 0.01765972 0.04666369
 0.0183455  0.0213871  0.04583654 0.01722706 0.04593629 0.04557268
 0.04612755 0.03909104 0.01887012 0.01732872 0.01873806 0.04537344
 0.02226441 0.01817328 0.01935418 0.04627328 0.01838241 0.01676751
 0.0174731  0.01793497 0.04435884 0.01928844 0.02416723 0.01627168
 0.01917316 0.01806135 0.04567558 0.02305499 0.01848037 0.04321814]"
44,2009-05-19,"[0.03488152 0.01756517 0.01834716 0.03983967 0.01753023 0.04458368
 0.01661895 0.02137629 0.04690552 0.0174079  0.04564976 0.04449142
 0.04754894 0.0400685  0.01672325 0.018278   0.01917405 0.04650634
 0.0215017  0.01838888 0.01835572 0.04714477 0.01844261 0.0172835
 0.01724791 0.01768479 0.04567056 0.01879789 0.02433924 0.01876812
 0.01776147 0.01810486 0.04279974 0.02249156 0.01773793 0.04398234]"
45,2009-05-20,"[0.03491456 0.01738887 0.01802217 0.03879504 0.01728574 0.04514077
 0.01696739 0.02169415 0.04682083 0.01781309 0.04464055 0.04557693
 0.04646208 0.04153152 0.01825275 0.01855952 0.01933551 0.04576011
 0.02154624 0.0178459  0.01812028 0.04719071 0.01844964 0.01712305
 0.01742832 0.0171857  0.04729532 0.01900006 0.02430432 0.01680147
 0.01719302 0.01789093 0.04244407 0.02311462 0.01824498 0.04385981]"
46,2009-05-21,"[0.03546085 0.0176523  0.0173161  0.03950194 0.01729826 0.045534
 0.01796349 0.02134496 0.04509858 0.01692255 0.04480616 0.04551338
 0.04705621 0.0396417  0.01821806 0.01795822 0.01995907 0.04558298
 0.0228797  0.01803158 0.01748952 0.04598199 0.01832855 0.01742734
 0.01724775 0.0172164  0.04657717 0.01956398 0.0240829  0.01706876
 0.01712549 0.01813529 0.04445856 0.02412563 0.01800635 0.04342427]"
47,2009-05-22,"[0.03494839 0.01940608 0.01780774 0.03981938 0.0175973  0.0450411
 0.01700557 0.02121891 0.04573149 0.0174477  0.04484829 0.04571449
 0.04624179 0.03990262 0.01750413 0.01748297 0.01940649 0.04625634
 0.02162275 0.01818117 0.01888876 0.04759426 0.01839222 0.01704298
 0.01749092 0.01757967 0.04615908 0.01817    0.02396347 0.01727925
 0.01796121 0.01773193 0.04350397 0.02362614 0.01742241 0.04400909]"
48,2009-05-26,"[0.03398295 0.01751319 0.01685957 0.03887196 0.01747846 0.04730355
 0.0179187  0.02112166 0.04523132 0.01823425 0.04554974 0.04632066
 0.04630384 0.03767088 0.01872634 0.01714126 0.01903506 0.04678321
 0.02067056 0.01782235 0.01954682 0.04644609 0.0186286  0.01840158
 0.01752362 0.01797381 0.04437752 0.01840836 0.02464226 0.01680161
 0.01781452 0.01826789 0.04574689 0.02330035 0.01824809 0.04333248]"
49,2009-05-27,"[0.03545044 0.0179344  0.01736766 0.03929399 0.01803832 0.04538977
 0.01702204 0.02154878 0.04670956 0.01864274 0.0453234  0.04656792
 0.04650169 0.04092782 0.01736634 0.01762896 0.01930298 0.04603181
 0.02123487 0.01830641 0.01870686 0.0468793  0.01820068 0.01694307
 0.01733632 0.01749666 0.04638836 0.01890561 0.0241286  0.01752282
 0.01662253 0.01845367 0.04230941 0.02220216 0.01767068 0.04364338]"
50,2009-05-28,"[0.03476645 0.01760488 0.01751581 0.03807776 0.01782143 0.04549515
 0.01807187 0.02133289 0.04607263 0.01808911 0.04584967 0.04509822
 0.04663887 0.03918671 0.01843977 0.01808845 0.0197119  0.04625761
 0.02210953 0.01820677 0.01806848 0.04642218 0.01864657 0.01708167
 0.01753216 0.01775741 0.04703781 0.01853692 0.02438531 0.01572916
 0.01789528 0.01828515 0.0443254  0.023522   0.01742059 0.04291834]"
51,2009-05-29,"[0.03428178 0.01754314 0.01741859 0.0389673  0.01715804 0.04677691
 0.01761142 0.02124813 0.04486502 0.01823905 0.04446628 0.04453558
 0.04696636 0.03898841 0.01864014 0.01752015 0.01964156 0.04606911
 0.0224313  0.01828546 0.02019275 0.04558527 0.01838117 0.01709286
 0.01723119 0.0176972  0.04550035 0.01893535 0.02408673 0.01854387
 0.01676764 0.01833819 0.04406877 0.0235641  0.01801143 0.04434941]"
52,2009-06-01,"[0.03382939 0.01804953 0.01664682 0.04034511 0.01819884 0.0463945
 0.01777385 0.02033263 0.04526278 0.0178449  0.04627618 0.04686978
 0.04591555 0.03901768 0.01793362 0.01764015 0.01875177 0.04577343
 0.02030046 0.01817754 0.01930993 0.04711067 0.01865267 0.01687545
 0.01759018 0.01897337 0.04583441 0.01958111 0.02385486 0.01673055
 0.01755833 0.0181871  0.04404052 0.02325451 0.01841938 0.04269246]"
53,2009-06-02,"[0.03471757 0.0172138  0.01785794 0.0395292  0.01679826 0.0456388
 0.01659231 0.02184481 0.04584398 0.01796474 0.04532157 0.04575456
 0.04548789 0.03943866 0.01829598 0.0175817  0.01955684 0.04629825
 0.02122056 0.0181655  0.0186344  0.04508007 0.01866019 0.01697464
 0.01721822 0.01827657 0.04701056 0.0183635  0.02378976 0.01668832
 0.01847259 0.01776355 0.04449303 0.02376409 0.01912194 0.04456566]"
54,2009-06-03,"[0.03526584 0.01771851 0.01739172 0.03771372 0.01737282 0.04777513
 0.01756144 0.02204372 0.04590291 0.01709354 0.04519443 0.04503381
 0.04666058 0.03858615 0.01865872 0.01751212 0.02046693 0.0462603
 0.02178133 0.01871149 0.01770428 0.04648627 0.01859787 0.01740121
 0.0171324  0.01738746 0.04628345 0.01699505 0.02424974 0.01693642
 0.017166   0.01770398 0.0444818  0.02338344 0.01828917 0.0450963 ]"
55,2009-06-04,"[0.03465338 0.01760235 0.01744478 0.03802342 0.01765509 0.04525363
 0.01796059 0.02108949 0.0457802  0.01780543 0.04569742 0.04705136
 0.04642095 0.04036211 0.01791646 0.01749535 0.01944686 0.04505178
 0.02159375 0.01808865 0.01808044 0.04667783 0.0185163  0.01749877
 0.01731399 0.01801637 0.04614203 0.01878724 0.02494032 0.01818083
 0.01806323 0.01869675 0.04358772 0.0236165  0.0176877  0.04180095]"
56,2009-06-05,"[0.03502569 0.01769495 0.01751616 0.03697535 0.01675035 0.04574812
 0.01739792 0.02102578 0.0453775  0.01788804 0.04593003 0.04672613
 0.04634555 0.03923128 0.01723846 0.01792718 0.01943634 0.04582615
 0.0199772  0.01819384 0.02029179 0.04577353 0.01895506 0.01764889
 0.01764707 0.01751246 0.04605234 0.01826104 0.02432846 0.01683676
 0.01802178 0.01801309 0.04293306 0.02344851 0.02168722 0.04435684]"
57,2009-06-08,"[0.03518369 0.01768566 0.01657295 0.03916455 0.01749762 0.04428551
 0.0181897  0.02143033 0.0468106  0.01756556 0.04567966 0.0459843
 0.04513952 0.03905823 0.01807297 0.01734174 0.01964447 0.04634555
 0.0218736  0.01796742 0.01646015 0.046881   0.01863295 0.01703771
 0.01752217 0.01792415 0.04707121 0.01847317 0.02437512 0.01792791
 0.01738479 0.01810195 0.04470071 0.02374985 0.01822553 0.04403785]"
58,2009-06-09,"[0.03470453 0.0178898  0.01778698 0.04029715 0.01771511 0.0455209
 0.01831507 0.02146805 0.04754417 0.01733473 0.04552577 0.04623827
 0.04582408 0.03980387 0.01747402 0.0176825  0.01944234 0.04603774
 0.0211736  0.01826727 0.01832581 0.04892228 0.01833733 0.01707857
 0.0174018  0.01740077 0.04526777 0.01760644 0.02439467 0.0171721
 0.0179867  0.01878579 0.04297761 0.02322582 0.01601589 0.04305478]"
